0,1,2,3
REC8,26,0.33766233766233766,[10]
USP18,29,0.3372093023255814,[10]
THEMIS2,30,0.33707865168539325,[10]
PTGS1,30,0.33707865168539325,[10]
TMEM254,32,0.3333333333333333,[10]
TMEM39B,27,0.3333333333333333,[10]
DYM,24,0.3333333333333333,[10]
ABCD3,18,0.3333333333333333,[10]
TFAP2C,18,0.3333333333333333,[10]
ANKH,15,0.3333333333333333,[10]
IFT74,14,0.3333333333333333,[10]
TXNRD3,7,0.3333333333333333,[10]
FBXO46,7,0.3333333333333333,[10]
AC009133.12,5,0.3333333333333333,[10]
VPS33B,4,0.3333333333333333,[10]
NDRG4,4,0.3333333333333333,[10]
AP001347.6,4,0.3333333333333333,[10]
TTLL7,3,0.3333333333333333,[10]
SNX25,3,0.3333333333333333,[10]
ADGRB2,2,0.3333333333333333,[10]
TRIM68,2,0.3333333333333333,[10]
LAMA2,1,0.3333333333333333,[10]
TENM1,1,0.3333333333333333,[10]
ADAMTSL1,1,0.3333333333333333,[10]
LCTL,1,0.3333333333333333,[10]
COG4,18,0.32727272727272727,[10]
HAGLR,17,0.3269230769230769,[10]
SOS2,17,0.3269230769230769,[10]
HRASLS,16,0.32653061224489793,[10]
ZBTB10,30,0.32608695652173914,[10]
AP5S1,13,0.325,[10]
KRT23,20,0.3225806451612903,[10]
ADAT1,10,0.3225806451612903,[10]
SCYL3,9,0.32142857142857145,[10]
KDM7A,9,0.32142857142857145,[10]
ZNF44,9,0.32142857142857145,[10]
SIRT5,26,0.32098765432098764,[10]
SLC44A3,8,0.32,[10]
CASK,8,0.32,[10]
BCKDHB,15,0.3191489361702128,[10]
TIAM1,15,0.3191489361702128,[10]
GMDS,21,0.3181818181818182,[10]
CKMT2-AS1,7,0.3181818181818182,[10]
HYKK,7,0.3181818181818182,[10]
EFTUD1,6,0.3157894736842105,[10]
UCHL5,22,0.3142857142857143,[10]
RBM43,16,0.3137254901960784,[10]
ERVK3-1,10,0.3125,[10]
ACOX3,5,0.3125,[10]
TIAM2,5,0.3125,[10]
ATF7,24,0.3116883116883117,[10]
MAP7D3,28,0.3111111111111111,[10]
XPNPEP1,28,0.3111111111111111,[10]
MYRF,14,0.3111111111111111,[10]
ARMCX5,9,0.3103448275862069,[10]
AF127577.8,9,0.3103448275862069,[10]
SCGB2A1,39,0.30952380952380953,[10]
FBXO33,12,0.3076923076923077,[10]
SLC5A3,27,0.3068181818181818,[10]
KLHL7,15,0.30612244897959184,[10]
CTR9,21,0.30434782608695654,[10]
UTP3,14,0.30434782608695654,[10]
PAOX,7,0.30434782608695654,[10]
KHNYN,10,0.30303030303030304,[10]
RNF34,26,0.3023255813953488,[10]
MAD2L2,25,0.30120481927710846,[10]
CBLB,18,0.3,[10]
TAZ,15,0.3,[10]
DDX19A,12,0.3,[10]
CAPRIN2,9,0.3,[10]
ZC3H3,6,0.3,[10]
CTC-425F1.4,3,0.3,[10]
NUCB2,34,0.2982456140350877,[10]
GTPBP3,21,0.29577464788732394,[10]
HRSP12,23,0.2948717948717949,[10]
DCLRE1B,5,0.29411764705882354,[10]
FGFR1OP,12,0.2926829268292683,[10]
STOML1,12,0.2926829268292683,[10]
PPP3CB,19,0.2923076923076923,[10]
MYEF2,28,0.2916666666666667,[10]
PUM3,21,0.2916666666666667,[10]
NLRX1,7,0.2916666666666667,[10]
ABCC1,7,0.2916666666666667,[10]
ADA,7,0.2916666666666667,[10]
PVR,7,0.2916666666666667,[10]
HCFC2,9,0.2903225806451613,[10]
C2orf47,26,0.28888888888888886,[10]
CCDC109B,13,0.28888888888888886,[10]
LPAR3,15,0.28846153846153844,[10]
GALNT6,23,0.2875,[10]
CCDC97,14,0.2857142857142857,[10]
TMEM176A,12,0.2857142857142857,[10]
BRAF,10,0.2857142857142857,[10]
EXOSC6,10,0.2857142857142857,[10]
FBXO4,8,0.2857142857142857,[10]
CHKB,6,0.2857142857142857,[10]
ISPD,4,0.2857142857142857,[10]
OASL,2,0.2857142857142857,[10]
MMP9,2,0.2857142857142857,[10]
FEM1B,21,0.28378378378378377,[10]
MDM2,19,0.2835820895522388,[10]
SETD9,15,0.2830188679245283,[10]
ZCCHC8,13,0.2826086956521739,[10]
MAP2K5,13,0.2826086956521739,[10]
CYB5D2,20,0.28169014084507044,[10]
PLCG1,9,0.28125,[10]
ZNF701,9,0.28125,[10]
LGALSL,7,0.28,[10]
PLAT,26,0.27956989247311825,[10]
FRS2,19,0.27941176470588236,[10]
CAT,29,0.27884615384615385,[10]
TAP2,15,0.2777777777777778,[10]
GBAS,41,0.27702702702702703,[10]
BACE1,11,0.275,[10]
RRAS2,17,0.27419354838709675,[10]
PYROXD1,17,0.27419354838709675,[10]
GOLPH3L,23,0.27380952380952384,[10]
PINK1,12,0.2727272727272727,[10]
TNNT2,12,0.2727272727272727,[10]
CCDC3,12,0.2727272727272727,[10]
PPM1M,6,0.2727272727272727,[10]
ZC3H12C,3,0.2727272727272727,[10]
TBKBP1,3,0.2727272727272727,[10]
ANXA3,34,0.272,[10]
RAB22A,28,0.27184466019417475,[10]
ELMO3,10,0.2702702702702703,[10]
DAG1,27,0.27,[10]
UBLCP1,17,0.2698412698412698,[10]
FUZ,21,0.2692307692307692,[10]
PEX19,25,0.26881720430107525,[10]
CLGN,18,0.26865671641791045,[10]
GMPR,30,0.26785714285714285,[10]
BRCC3,15,0.26785714285714285,[10]
MAP3K12,15,0.26785714285714285,[10]
AP3M1,24,0.26666666666666666,[10]
HIST1H4J,8,0.26666666666666666,[10]
PTPRK,13,0.2653061224489796,[10]
CCNDBP1,36,0.2647058823529412,[10]
PAPSS1,27,0.2647058823529412,[10]
ABCA1,9,0.2647058823529412,[10]
LRRC8A,9,0.2647058823529412,[10]
MTA3,23,0.26436781609195403,[10]
ILVBL,30,0.2631578947368421,[10]
NRBP2,15,0.2631578947368421,[10]
TRIM16,15,0.2631578947368421,[10]
DBR1,10,0.2631578947368421,[10]
MID1,10,0.2631578947368421,[10]
MAP1LC3A,27,0.2621359223300971,[10]
UBE2D1,33,0.2619047619047619,[10]
PAK1IP1,22,0.2619047619047619,[10]
TTC8,11,0.2619047619047619,[10]
GCN1,12,0.2608695652173913,[10]
CCDC30,6,0.2608695652173913,[10]
KDM1B,6,0.2608695652173913,[10]
TSTD3,6,0.2608695652173913,[10]
ANAPC7,25,0.2604166666666667,[10]
BBOX1,19,0.2602739726027397,[10]
SARS2,13,0.26,[10]
TIMM21,14,0.25925925925925924,[10]
CEP57L1,7,0.25925925925925924,[10]
CLUL1,7,0.25925925925925924,[10]
KIAA1683,7,0.25925925925925924,[10]
MAN1A2,31,0.25833333333333336,[10]
MISP,16,0.25806451612903225,[10]
PGAM5,8,0.25806451612903225,[10]
CADM1,9,0.2571428571428571,[10]
LIMK2,29,0.25663716814159293,[10]
GXYLT1,20,0.2564102564102564,[10]
PARP10,12,0.2553191489361702,[10]
AQR,13,0.2549019607843137,[10]
NRSN2,14,0.2545454545454545,[10]
PPA1,58,0.2543859649122807,[10]
FTSJ1,15,0.2542372881355932,[10]
AIFM2,15,0.2542372881355932,[10]
WDSUB1,16,0.25396825396825395,[10]
PPIF,24,0.25263157894736843,[10]
C21orf2,26,0.2524271844660194,[10]
ASB8,27,0.2523364485981308,[10]
MCUR1,33,0.25,[10]
FAM126B,18,0.25,[10]
MED27,13,0.25,[10]
KLHL28,11,0.25,[10]
COG7,11,0.25,[10]
C12orf56,10,0.25,[10]
PPCDC,10,0.25,[10]
PRKCZ,9,0.25,[10]
RNF217,9,0.25,[10]
TTC30A,8,0.25,[10]
SIMC1,8,0.25,[10]
FCHSD2,7,0.25,[10]
CTD-2270L9.4,7,0.25,[10]
ZNF276,7,0.25,[10]
STK35,7,0.25,[10]
TMEM206,6,0.25,[10]
AADAC,6,0.25,[10]
ZNF714,6,0.25,[10]
N6AMT1,6,0.25,[10]
L3MBTL3,5,0.25,[10]
PPP2R1B,5,0.25,[10]
ZNF385A,5,0.25,[10]
BLOC1S3,5,0.25,[10]
B3GNT7,3,0.25,[10]
RAPGEF6,3,0.25,[10]
TPCN2,3,0.25,[10]
ZBTB39,3,0.25,[10]
ENGASE,3,0.25,[10]
ZNF283,3,0.25,[10]
MAP3K6,2,0.25,[10]
NPAS2,2,0.25,[10]
DENND2C,1,0.25,[10]
NFASC,1,0.25,[10]
CHSY3,1,0.25,[10]
GPR85,1,0.25,[10]
WNT2,1,0.25,[10]
DIO2,1,0.25,[10]
TANGO6,1,0.25,[10]
MLKL,1,0.25,[10]
NETO1,1,0.25,[10]
TSHZ3,1,0.25,[10]
KLK10,29,0.24786324786324787,[10]
BYSL,15,0.2459016393442623,[10]
GPT2,15,0.2459016393442623,[10]
TAF9B,14,0.24561403508771928,[10]
POM121,13,0.24528301886792453,[10]
NPRL3,24,0.24489795918367346,[10]
SOCS5,12,0.24489795918367346,[10]
ARRDC1-AS1,11,0.24444444444444444,[10]
MOK,11,0.24444444444444444,[10]
NT5C,42,0.2441860465116279,[10]
ZC3H12A,10,0.24390243902439024,[10]
KCTD18,10,0.24390243902439024,[10]
DYRK4,10,0.24390243902439024,[10]
AP1M2,29,0.24369747899159663,[10]
HDAC8,9,0.24324324324324326,[10]
CNTLN,9,0.24324324324324326,[10]
HACD3,34,0.24285714285714285,[10]
FNBP1,24,0.24242424242424243,[10]
BLOC1S6,24,0.24242424242424243,[10]
SNAP47,23,0.24210526315789474,[10]
PRKAG2,14,0.2413793103448276,[10]
TMLHE,7,0.2413793103448276,[10]
SLC30A1,13,0.24074074074074073,[10]
NXN,13,0.24074074074074073,[10]
MSTO1,6,0.24,[10]
CCDC125,6,0.24,[10]
TTC39B,6,0.24,[10]
EXOC6,6,0.24,[10]
SH3BP1,6,0.24,[10]
RRNAD1,16,0.23880597014925373,[10]
C11orf24,16,0.23880597014925373,[10]
ORAOV1,16,0.23880597014925373,[10]
C1orf50,15,0.23809523809523808,[10]
GLRX2,15,0.23809523809523808,[10]
CCDC93,10,0.23809523809523808,[10]
TBK1,10,0.23809523809523808,[10]
PPP2R3C,10,0.23809523809523808,[10]
EIF4ENIF1,10,0.23809523809523808,[10]
LPP-AS2,5,0.23809523809523808,[10]
ZBTB5,5,0.23809523809523808,[10]
RTKN,23,0.23711340206185566,[10]
ERAP1,9,0.23684210526315788,[10]
METTL25,9,0.23684210526315788,[10]
YIPF1,13,0.23636363636363636,[10]
SLC22A18,13,0.23636363636363636,[10]
XPR1,24,0.23529411764705882,[10]
MAGIX,16,0.23529411764705882,[10]
WDTC1,12,0.23529411764705882,[10]
LINC01358,8,0.23529411764705882,[10]
SEMA6D,8,0.23529411764705882,[10]
ADAMTSL4,4,0.23529411764705882,[10]
RAB23,4,0.23529411764705882,[10]
GUCY1A2,4,0.23529411764705882,[10]
MORN3,4,0.23529411764705882,[10]
FAM120AOS,19,0.2345679012345679,[10]
MXRA7,19,0.2345679012345679,[10]
NIT1,15,0.234375,[10]
SMARCE1,33,0.23404255319148937,[10]
KIAA1109,11,0.23404255319148937,[10]
HEY2,11,0.23404255319148937,[10]
NIPAL3,14,0.23333333333333334,[10]
SMYD3,14,0.23333333333333334,[10]
PRR14L,14,0.23333333333333334,[10]
PGAM1,34,0.2328767123287671,[10]
ANGEL2,10,0.23255813953488372,[10]
DNAAF5,10,0.23255813953488372,[10]
SULF2,10,0.23255813953488372,[10]
IVNS1ABP,23,0.23232323232323232,[10]
SHTN1,19,0.23170731707317074,[10]
PBDC1,22,0.23157894736842105,[10]
WT1,45,0.23076923076923078,[10]
ATG5,21,0.23076923076923078,[10]
CLMN,18,0.23076923076923078,[10]
TOR1A,15,0.23076923076923078,[10]
PPP5C,15,0.23076923076923078,[10]
FAM193A,6,0.23076923076923078,[10]
APLP1,6,0.23076923076923078,[10]
KANSL1L,3,0.23076923076923078,[10]
CEP126,3,0.23076923076923078,[10]
GSN,53,0.23043478260869565,[10]
GFM1,23,0.23,[10]
MRPL16,28,0.22950819672131148,[10]
USF1,14,0.22950819672131148,[10]
JMJD4,14,0.22950819672131148,[10]
EEFSEC,14,0.22950819672131148,[10]
C21orf59,33,0.22916666666666666,[10]
CCDC91,22,0.22916666666666666,[10]
ZNF687,11,0.22916666666666666,[10]
ZNF195,11,0.22916666666666666,[10]
LAS1L,16,0.22857142857142856,[10]
ANK3,16,0.22857142857142856,[10]
ICT1,16,0.22857142857142856,[10]
VPS54,8,0.22857142857142856,[10]
CUL4B,13,0.22807017543859648,[10]
WWTR1,28,0.22764227642276422,[10]
GLUD1,25,0.22727272727272727,[10]
IPO8,10,0.22727272727272727,[10]
WWC3,5,0.22727272727272727,[10]
TYK2,5,0.22727272727272727,[10]
SMARCA1,19,0.2261904761904762,[10]
EXT2,19,0.2261904761904762,[10]
SLC35A2,21,0.22580645161290322,[10]
GPATCH3,7,0.22580645161290322,[10]
PPIL6,7,0.22580645161290322,[10]
DLAT,7,0.22580645161290322,[10]
KLHL35,18,0.225,[10]
XRCC6BP1,18,0.225,[10]
SNX2,29,0.2248062015503876,[10]
PRELP,11,0.22448979591836735,[10]
BAG1,35,0.22435897435897437,[10]
PLK2,13,0.22413793103448276,[10]
AP1B1,13,0.22413793103448276,[10]
BDH1,15,0.22388059701492538,[10]
NXF1,15,0.22388059701492538,[10]
SLC25A23,17,0.2236842105263158,[10]
ZNF644,26,0.2222222222222222,[10]
HAUS1,14,0.2222222222222222,[10]
FILIP1,10,0.2222222222222222,[10]
DDX51,8,0.2222222222222222,[10]
TNNI3,8,0.2222222222222222,[10]
TTC27,6,0.2222222222222222,[10]
MLH1,6,0.2222222222222222,[10]
WBSCR17,6,0.2222222222222222,[10]
GPR173,2,0.2222222222222222,[10]
ZNF75D,2,0.2222222222222222,[10]
P4HA3,2,0.2222222222222222,[10]
KIF7,2,0.2222222222222222,[10]
RASSF9,17,0.22077922077922077,[10]
DDX55,15,0.22058823529411764,[10]
TAF2,13,0.22033898305084745,[10]
DPYSL3,22,0.22,[10]
LAD1,11,0.22,[10]
TRNT1,11,0.22,[10]
PUS3,11,0.22,[10]
NUP62,20,0.21978021978021978,[10]
PHACTR4,29,0.2196969696969697,[10]
INHBB,18,0.21951219512195122,[10]
HMCES,25,0.21929824561403508,[10]
ATP9A,14,0.21875,[10]
ACO1,7,0.21875,[10]
TSKU,7,0.21875,[10]
PRSS23,24,0.21818181818181817,[10]
CCHCR1,12,0.21818181818181817,[10]
PPP4R1,12,0.21818181818181817,[10]
AC007325.4,12,0.21818181818181817,[10]
PES1,20,0.21739130434782608,[10]
PDE4DIP,15,0.21739130434782608,[10]
WDR4,10,0.21739130434782608,[10]
HERC5,5,0.21739130434782608,[10]
VAPB,23,0.2169811320754717,[10]
TARS,26,0.21666666666666667,[10]
BCCIP,26,0.21666666666666667,[10]
ATPAF1,24,0.21621621621621623,[10]
PECR,8,0.21621621621621623,[10]
NUBPL,8,0.21621621621621623,[10]
SPSB2,14,0.2153846153846154,[10]
MFSD1,23,0.21495327102803738,[10]
NDUFAF6,24,0.21428571428571427,[10]
PCNT,9,0.21428571428571427,[10]
RBKS,6,0.21428571428571427,[10]
RGN,6,0.21428571428571427,[10]
SRSF12,3,0.21428571428571427,[10]
IPPK,3,0.21428571428571427,[10]
IFITM10,3,0.21428571428571427,[10]
ZFYVE26,3,0.21428571428571427,[10]
MAPKBP1,3,0.21428571428571427,[10]
PLA2G6,3,0.21428571428571427,[10]
LTV1,13,0.21311475409836064,[10]
CINP,23,0.21296296296296297,[10]
RWDD2B,10,0.2127659574468085,[10]
ANXA11,47,0.21266968325791855,[10]
YIF1B,27,0.2125984251968504,[10]
ANKRD6,7,0.21212121212121213,[10]
HPS6,7,0.21212121212121213,[10]
NPAS3,7,0.21212121212121213,[10]
ABCF2,18,0.21176470588235294,[10]
TCP1,37,0.21142857142857144,[10]
ZNF32,23,0.21100917431192662,[10]
LARP7,28,0.21052631578947367,[10]
UPK3B,28,0.21052631578947367,[10]
DERA,20,0.21052631578947367,[10]
STK17A,16,0.21052631578947367,[10]
BPGM,16,0.21052631578947367,[10]
RSPH3,12,0.21052631578947367,[10]
EP400,12,0.21052631578947367,[10]
PTPN9,8,0.21052631578947367,[10]
ST6GALNAC5,4,0.21052631578947367,[10]
AREG,4,0.21052631578947367,[10]
CHIC1,4,0.21052631578947367,[10]
SLC25A28,4,0.21052631578947367,[10]
AP4S1,4,0.21052631578947367,[10]
TUBGCP5,4,0.21052631578947367,[10]
TEAD4,13,0.20967741935483872,[10]
UNG,18,0.20930232558139536,[10]
RAB5B,35,0.20833333333333334,[10]
PPP1R8,20,0.20833333333333334,[10]
PPM1A,20,0.20833333333333334,[10]
PCED1A,15,0.20833333333333334,[10]
POLR3C,10,0.20833333333333334,[10]
TBC1D19,5,0.20833333333333334,[10]
WDR19,5,0.20833333333333334,[10]
RAPGEF2,5,0.20833333333333334,[10]
FAM185A,5,0.20833333333333334,[10]
IDE,5,0.20833333333333334,[10]
CSTF2,11,0.20754716981132076,[10]
BBOX1-AS1,11,0.20754716981132076,[10]
ASNS,17,0.2073170731707317,[10]
PKP2,18,0.20689655172413793,[10]
SLC9A1,6,0.20689655172413793,[10]
SPRED2,6,0.20689655172413793,[10]
GAB2,6,0.20689655172413793,[10]
NFKBIZ,13,0.20634920634920634,[10]
LINC01116,20,0.20618556701030927,[10]
PHLDA3,28,0.20588235294117646,[10]
AMN,14,0.20588235294117646,[10]
ZRANB1,7,0.20588235294117646,[10]
PIP4K2B,8,0.20512820512820512,[10]
ILK,27,0.20454545454545456,[10]
CDC42BPA,18,0.20454545454545456,[10]
MYOF,28,0.20437956204379562,[10]
RWDD4,19,0.20430107526881722,[10]
TXNDC15,19,0.20430107526881722,[10]
KRBOX4,10,0.20408163265306123,[10]
CUTC,10,0.20408163265306123,[10]
PAK1,21,0.20388349514563106,[10]
FASTKD2,11,0.2037037037037037,[10]
TWF1,24,0.2033898305084746,[10]
THNSL1,12,0.2033898305084746,[10]
SLC52A2,26,0.203125,[10]
GAS1,13,0.203125,[10]
DYNC2LI1,15,0.20270270270270271,[10]
CPNE1,32,0.20253164556962025,[10]
ZNF639,16,0.20253164556962025,[10]
STT3A,18,0.20224719101123595,[10]
ZMPSTE24,20,0.20202020202020202,[10]
PPIL4,20,0.20202020202020202,[10]
MARCH5,24,0.20168067226890757,[10]
GINM1,26,0.20155038759689922,[10]
LRRC47,15,0.2,[10]
TMOD1,13,0.2,[10]
FARS2,12,0.2,[10]
KLHL23,11,0.2,[10]
PRKACA,11,0.2,[10]
CCDC191,9,0.2,[10]
RRAGB,9,0.2,[10]
HAPLN3,9,0.2,[10]
ARMC9,8,0.2,[10]
OXTR,8,0.2,[10]
LMNB1,8,0.2,[10]
FKBPL,7,0.2,[10]
ATE1,6,0.2,[10]
FRMD3,5,0.2,[10]
ZNF28,5,0.2,[10]
ZNF678,4,0.2,[10]
FZD7,4,0.2,[10]
SETDB2,4,0.2,[10]
MTHFSD,4,0.2,[10]
GAS7,4,0.2,[10]
SOCS6,4,0.2,[10]
SYTL4,3,0.2,[10]
MTRF1,3,0.2,[10]
DHX58,3,0.2,[10]
ZNF518B,2,0.2,[10]
C9orf135,2,0.2,[10]
ZBTB26,2,0.2,[10]
MVB12B,2,0.2,[10]
UAP1L1,2,0.2,[10]
AK5,1,0.2,[10]
DUSP7,1,0.2,[10]
PCCB,20,0.19801980198019803,[10]
WDR77,18,0.1978021978021978,[10]
CERS6,16,0.19753086419753085,[10]
CD200,24,0.19672131147540983,[10]
KIN,22,0.19642857142857142,[10]
ZNF430,11,0.19642857142857142,[10]
EDEM2,20,0.19607843137254902,[10]
NTN4,10,0.19607843137254902,[10]
ALDH7A1,19,0.1958762886597938,[10]
THRAP3,37,0.19576719576719576,[10]
RAPGEF3,9,0.1956521739130435,[10]
THOC1,9,0.1956521739130435,[10]
DNAJC21,17,0.19540229885057472,[10]
FKBP1B,8,0.1951219512195122,[10]
TBC1D23,15,0.19480519480519481,[10]
ANKZF1,21,0.19444444444444445,[10]
SASS6,7,0.19444444444444445,[10]
UBE3D,7,0.19444444444444445,[10]
CCDC77,7,0.19444444444444445,[10]
PHACTR1,6,0.1935483870967742,[10]
IQSEC2,6,0.1935483870967742,[10]
BBOF1,6,0.1935483870967742,[10]
ST3GAL6,10,0.19230769230769232,[10]
AAED1,10,0.19230769230769232,[10]
EP300,10,0.19230769230769232,[10]
TMCC3,5,0.19230769230769232,[10]
HAUS8,5,0.19230769230769232,[10]
ZBTB21,5,0.19230769230769232,[10]
SLC25A5,43,0.19196428571428573,[10]
DNTTIP2,19,0.1919191919191919,[10]
TMEM128,18,0.19148936170212766,[10]
LRRC28,9,0.19148936170212766,[10]
SBNO1,22,0.19130434782608696,[10]
SYNDIG1,17,0.19101123595505617,[10]
KLK7,21,0.19090909090909092,[10]
DNAJC2,29,0.19078947368421054,[10]
CP,36,0.19047619047619047,[10]
EEA1,16,0.19047619047619047,[10]
WSB2,12,0.19047619047619047,[10]
CDH2,12,0.19047619047619047,[10]
ST3GAL3,4,0.19047619047619047,[10]
BTN3A3,4,0.19047619047619047,[10]
BRWD3,4,0.19047619047619047,[10]
PREX2,4,0.19047619047619047,[10]
ACTR5,4,0.19047619047619047,[10]
ZHX3,4,0.19047619047619047,[10]
NAPG,15,0.189873417721519,[10]
ATPIF1,44,0.1896551724137931,[10]
DEFB1,11,0.1896551724137931,[10]
PYGL,11,0.1896551724137931,[10]
GNPNAT1,11,0.1896551724137931,[10]
MARS,18,0.18947368421052632,[10]
RALA,32,0.1893491124260355,[10]
NDUFAF4,21,0.1891891891891892,[10]
MYNN,14,0.1891891891891892,[10]
DCBLD1,7,0.1891891891891892,[10]
RUVBL1,30,0.18867924528301888,[10]
DPY19L4,10,0.18867924528301888,[10]
OAS3,10,0.18867924528301888,[10]
CHIC2,13,0.18840579710144928,[10]
YTHDF2,32,0.18823529411764706,[10]
MAP2K7,16,0.18823529411764706,[10]
DPM2,19,0.18811881188118812,[10]
SMPDL3B,18,0.1875,[10]
UBALD1,18,0.1875,[10]
OSBPL10,9,0.1875,[10]
TCEB3-AS1,6,0.1875,[10]
GLMN,6,0.1875,[10]
SKP2,6,0.1875,[10]
HAUS6,6,0.1875,[10]
LRRK1,6,0.1875,[10]
ARHGAP17,6,0.1875,[10]
KCTD9,3,0.1875,[10]
RECK,3,0.1875,[10]
CDK7,14,0.18666666666666668,[10]
MACF1,22,0.1864406779661017,[10]
MFSD3,11,0.1864406779661017,[10]
BICD1,19,0.18627450980392157,[10]
DCAF6,24,0.18604651162790697,[10]
CTSK,16,0.18604651162790697,[10]
FNIP1,21,0.18584070796460178,[10]
SOS1,13,0.18571428571428572,[10]
GSTM4,18,0.18556701030927836,[10]
CTTNBP2,10,0.18518518518518517,[10]
SIAE,10,0.18518518518518517,[10]
MSX1,5,0.18518518518518517,[10]
CKMT2,5,0.18518518518518517,[10]
APOM,5,0.18518518518518517,[10]
C6orf136,12,0.18461538461538463,[10]
ATP2B1,31,0.18452380952380953,[10]
RCOR3,14,0.18421052631578946,[10]
ARHGEF28,7,0.18421052631578946,[10]
MIS12,7,0.18421052631578946,[10]
SRPK2,30,0.18404907975460122,[10]
VMA21,23,0.184,[10]
AP5Z1,9,0.1836734693877551,[10]
ZBTB44,20,0.1834862385321101,[10]
DLST,13,0.18309859154929578,[10]
C22orf29,15,0.18292682926829268,[10]
KLK11,32,0.18285714285714286,[10]
FRA10AC1,19,0.18269230769230768,[10]
SPATS2L,26,0.18181818181818182,[10]
BMP7,24,0.18181818181818182,[10]
TRAPPC2P1,10,0.18181818181818182,[10]
ETV6,8,0.18181818181818182,[10]
DHRS11,8,0.18181818181818182,[10]
FLJ20021,6,0.18181818181818182,[10]
DGCR14,6,0.18181818181818182,[10]
DAB2IP,4,0.18181818181818182,[10]
ANKLE1,4,0.18181818181818182,[10]
FIZ1,4,0.18181818181818182,[10]
ZNF449,2,0.18181818181818182,[10]
SLC1A5,19,0.18095238095238095,[10]
UROS,26,0.18055555555555555,[10]
ASAP1,13,0.18055555555555555,[10]
UPF3B,22,0.18032786885245902,[10]
SLC25A1,20,0.18018018018018017,[10]
AKAP9,38,0.18009478672985782,[10]
TSN,27,0.18,[10]
CPTP,9,0.18,[10]
CPT2,9,0.18,[10]
ZSCAN26,9,0.18,[10]
CBLL1,9,0.18,[10]
VDAC2,42,0.1794871794871795,[10]
STRADB,7,0.1794871794871795,[10]
ANKRD39,12,0.1791044776119403,[10]
TMPRSS3,17,0.17894736842105263,[10]
SMARCC1,22,0.17886178861788618,[10]
