0,1,2,3
LMNB1,14,0.0958904109589041,[7]
C5orf51,7,0.0958904109589041,[7]
ADGRG1,8,0.09523809523809523,[7]
MUTYH,4,0.09523809523809523,[7]
STAC2,4,0.09523809523809523,[7]
IL17RA,4,0.09523809523809523,[7]
F3,2,0.09523809523809523,[7]
NDUFAF6,9,0.09473684210526316,[7]
AGPS,5,0.09433962264150944,[7]
DEPDC1B,5,0.09433962264150944,[7]
BNIP1,5,0.09433962264150944,[7]
ENPP4,5,0.09433962264150944,[7]
DBF4B,5,0.09433962264150944,[7]
TUBG1,16,0.09411764705882353,[7]
NAE1,18,0.09375,[7]
FOXK1,9,0.09375,[7]
ATF1,9,0.09375,[7]
DNAJA3,9,0.09375,[7]
FAM50B,6,0.09375,[7]
SLC6A6,3,0.09375,[7]
AK9,3,0.09375,[7]
CENPP,3,0.09375,[7]
ECHDC3,3,0.09375,[7]
SLC4A8,3,0.09375,[7]
ABCA5,3,0.09375,[7]
L3MBTL2,7,0.09333333333333334,[7]
AGBL5,12,0.09302325581395349,[7]
GREB1,4,0.09302325581395349,[7]
LIPT1,4,0.09302325581395349,[7]
PINX1,4,0.09302325581395349,[7]
RWDD2B,4,0.09302325581395349,[7]
DNA2,5,0.09259259259259259,[7]
PARP11,5,0.09259259259259259,[7]
DOT1L,5,0.09259259259259259,[7]
CBLL1,6,0.09230769230769231,[7]
OGG1,7,0.09210526315789473,[7]
FAH,7,0.09210526315789473,[7]
SEH1L,8,0.09195402298850575,[7]
TMEM107,14,0.09090909090909091,[7]
ASNS,13,0.09090909090909091,[7]
YPEL1,9,0.09090909090909091,[7]
C16orf59,8,0.09090909090909091,[7]
CNNM3,4,0.09090909090909091,[7]
JADE3,4,0.09090909090909091,[7]
ZNF724P,4,0.09090909090909091,[7]
CDC7,3,0.09090909090909091,[7]
TNK2,3,0.09090909090909091,[7]
ZNF487,3,0.09090909090909091,[7]
MOV10,2,0.09090909090909091,[7]
NFKBIE,2,0.09090909090909091,[7]
GS1-124K5.3,2,0.09090909090909091,[7]
CYB5R2,2,0.09090909090909091,[7]
HSD17B1,2,0.09090909090909091,[7]
TMEM60,15,0.09036144578313253,[7]
YPEL3,13,0.09027777777777778,[7]
PRKAG1,12,0.08955223880597014,[7]
SART1,6,0.08955223880597014,[7]
RNF149,11,0.08943089430894309,[7]
ZBTB33,5,0.08928571428571429,[7]
COL4A3BP,9,0.0891089108910891,[7]
MCM7,16,0.08888888888888889,[7]
BTN2A2,4,0.08888888888888889,[7]
MT-ATP8,4,0.08888888888888889,[7]
NR1D2,3,0.08823529411764706,[7]
LMBRD2,3,0.08823529411764706,[7]
BRMS1L,3,0.08823529411764706,[7]
MAP2K5,3,0.08823529411764706,[7]
SYNGAP1,8,0.08791208791208792,[7]
BAIAP2-AS1,5,0.08771929824561403,[7]
RRM2,11,0.0873015873015873,[7]
SMCO4,6,0.08695652173913043,[7]
RAB11B-AS1,4,0.08695652173913043,[7]
WDR62,4,0.08695652173913043,[7]
PPP3CC,2,0.08695652173913043,[7]
ZNF30,2,0.08695652173913043,[7]
ZNF525,2,0.08695652173913043,[7]
KLHDC10,14,0.08641975308641975,[7]
HPS3,7,0.08641975308641975,[7]
CA14,5,0.08620689655172414,[7]
SIRT1,5,0.08620689655172414,[7]
SFR1,8,0.08602150537634409,[7]
FAM35A,6,0.08571428571428572,[7]
BRCA2,6,0.08571428571428572,[7]
BLNK,3,0.08571428571428572,[7]
C14orf80,3,0.08571428571428572,[7]
HMGB2,20,0.08547008547008547,[7]
CDCA4,7,0.08536585365853659,[7]
THOP1,7,0.08536585365853659,[7]
RAB11FIP5,4,0.0851063829787234,[7]
CAPN10-AS1,4,0.0851063829787234,[7]
APITD1,5,0.0847457627118644,[7]
XRCC6BP1,5,0.0847457627118644,[7]
CELF1,18,0.08411214953271028,[7]
TOPBP1,14,0.08383233532934131,[7]
SPOP,15,0.08333333333333333,[7]
HDAC6,7,0.08333333333333333,[7]
HSD11B1L,7,0.08333333333333333,[7]
PTDSS1,6,0.08333333333333333,[7]
SPTY2D1,6,0.08333333333333333,[7]
BRWD3,4,0.08333333333333333,[7]
IFFO2,3,0.08333333333333333,[7]
HLA-DMA,3,0.08333333333333333,[7]
SPEG,2,0.08333333333333333,[7]
AGAP6,2,0.08333333333333333,[7]
DENND4A,2,0.08333333333333333,[7]
GATA6,1,0.08333333333333333,[7]
GPR108,7,0.08235294117647059,[7]
GTF3C5,5,0.08196721311475409,[7]
NFATC4,5,0.08196721311475409,[7]
CLN6,5,0.08196721311475409,[7]
ELMOD3,8,0.08163265306122448,[7]
KIFC1,8,0.08163265306122448,[7]
ADPRHL2,4,0.08163265306122448,[7]
ALDH6A1,4,0.08163265306122448,[7]
KIAA0895L,4,0.08163265306122448,[7]
ENTPD6,4,0.08163265306122448,[7]
PDCD2L,4,0.08163265306122448,[7]
MBOAT2,11,0.08148148148148149,[7]
CNTLN,6,0.08108108108108109,[7]
POFUT1,6,0.08108108108108109,[7]
NMNAT1,3,0.08108108108108109,[7]
IKBKE,3,0.08108108108108109,[7]
LIMD1,3,0.08108108108108109,[7]
ANKRD6,3,0.08108108108108109,[7]
RNF169,3,0.08108108108108109,[7]
TUBGCP3,3,0.08108108108108109,[7]
SLC9A3R2,3,0.08108108108108109,[7]
CLEC16A,3,0.08108108108108109,[7]
FBXO46,3,0.08108108108108109,[7]
RHOT1,10,0.08064516129032258,[7]
ZDHHC21,5,0.08064516129032258,[7]
CDK2,5,0.08064516129032258,[7]
XRCC1,11,0.08029197080291971,[7]
CHD1L,10,0.08,[7]
KDM2A,6,0.08,[7]
C17orf80,6,0.08,[7]
RAC3,6,0.08,[7]
ZNF536,6,0.08,[7]
TMEM69,4,0.08,[7]
FRK,4,0.08,[7]
RRM2B,4,0.08,[7]
CHST3,4,0.08,[7]
PLK3,2,0.08,[7]
NBPF12,2,0.08,[7]
YEATS4,15,0.0797872340425532,[7]
MRPS27,11,0.07971014492753623,[7]
NIFK-AS1,9,0.07964601769911504,[7]
FIP1L1,7,0.07954545454545454,[7]
IFT81,10,0.07936507936507936,[7]
EXO1,5,0.07936507936507936,[7]
ATR,5,0.07936507936507936,[7]
TRAFD1,5,0.07936507936507936,[7]
ASF1B,8,0.07920792079207921,[7]
ZDHHC12,12,0.07894736842105263,[7]
PCDHGA6,3,0.07894736842105263,[7]
SH3BGRL2,3,0.07894736842105263,[7]
PALB2,3,0.07894736842105263,[7]
GINS3,3,0.07894736842105263,[7]
MAN2B1,3,0.07894736842105263,[7]
KLHL22,3,0.07894736842105263,[7]
MYBL2,10,0.07874015748031496,[7]
TAGLN3,4,0.0784313725490196,[7]
AR,4,0.0784313725490196,[7]
NUP43,9,0.0782608695652174,[7]
FAM173B,5,0.078125,[7]
C6orf136,5,0.078125,[7]
HEXIM2,5,0.078125,[7]
LSS,5,0.078125,[7]
STK19,6,0.07792207792207792,[7]
ATXN3,7,0.07777777777777778,[7]
FLII,8,0.07766990291262135,[7]
KDSR,10,0.07751937984496124,[7]
PPIL3,14,0.07734806629834254,[7]
PCM1,16,0.07692307692307693,[7]
H2AFX,8,0.07692307692307693,[7]
SRD5A1,7,0.07692307692307693,[7]
CPSF3L,6,0.07692307692307693,[7]
CSRNP3,6,0.07692307692307693,[7]
C18orf21,6,0.07692307692307693,[7]
RAB28,5,0.07692307692307693,[7]
AFAP1,4,0.07692307692307693,[7]
SERGEF,4,0.07692307692307693,[7]
SPATA7,4,0.07692307692307693,[7]
ZNF234,4,0.07692307692307693,[7]
GSTCD,3,0.07692307692307693,[7]
HOXA10-AS,3,0.07692307692307693,[7]
ARRDC1-AS1,3,0.07692307692307693,[7]
CLK3,3,0.07692307692307693,[7]
ZNF846,3,0.07692307692307693,[7]
CCDC151,3,0.07692307692307693,[7]
KLHL3,2,0.07692307692307693,[7]
WNT5A-AS1,1,0.07692307692307693,[7]
TCEA2,18,0.07659574468085106,[7]
TMEM170A,13,0.07647058823529412,[7]
KMT5B,7,0.07608695652173914,[7]
LRRIQ1,12,0.0759493670886076,[7]
CMIP,12,0.0759493670886076,[7]
USP37,6,0.0759493670886076,[7]
APIP,6,0.0759493670886076,[7]
MTERF2,6,0.0759493670886076,[7]
ADCK4,6,0.0759493670886076,[7]
TPGS2,15,0.07575757575757576,[7]
MFSD11,5,0.07575757575757576,[7]
LDLR,5,0.07575757575757576,[7]
H1F0,16,0.07547169811320754,[7]
HNRNPLL,8,0.07547169811320754,[7]
ZNF217,4,0.07547169811320754,[7]
SNRNP48,11,0.07534246575342465,[7]
TCF7L1,10,0.07518796992481203,[7]
ECT2,9,0.075,[7]
PIM2,3,0.075,[7]
KCNMB4,3,0.075,[7]
SIAH1,8,0.07476635514018691,[7]
HAUS8,5,0.07462686567164178,[7]
APAF1,6,0.07407407407407407,[7]
CCDC138,4,0.07407407407407407,[7]
SWSAP1,4,0.07407407407407407,[7]
GLTSCR1L,2,0.07407407407407407,[7]
TPTEP1,2,0.07407407407407407,[7]
AF127936.9,2,0.07407407407407407,[7]
RAB30-AS1,5,0.07352941176470588,[7]
MED15,5,0.07352941176470588,[7]
KIAA0101,16,0.07339449541284404,[7]
STX16,9,0.07317073170731707,[7]
UBXN11,6,0.07317073170731707,[7]
ZNF574,3,0.07317073170731707,[7]
WBP2NL,3,0.07317073170731707,[7]
MTA3,7,0.07291666666666667,[7]
LCOR,8,0.07272727272727272,[7]
TBCCD1,4,0.07272727272727272,[7]
MED17,4,0.07272727272727272,[7]
C1orf106,5,0.07246376811594203,[7]
PXMP4,5,0.07246376811594203,[7]
MEMO1,6,0.07228915662650602,[7]
PPP1R3E,6,0.07228915662650602,[7]
TARBP2,9,0.072,[7]
WDR13,12,0.0718562874251497,[7]
SRGAP2B,8,0.07142857142857142,[7]
POC1B,7,0.07142857142857142,[7]
UBAC2,7,0.07142857142857142,[7]
METTL22,7,0.07142857142857142,[7]
TACO1,7,0.07142857142857142,[7]
AAGAB,6,0.07142857142857142,[7]
ITPKB,5,0.07142857142857142,[7]
AC004540.5,5,0.07142857142857142,[7]
FBXL2,4,0.07142857142857142,[7]
CEP104,3,0.07142857142857142,[7]
WDR86,3,0.07142857142857142,[7]
STIM1,3,0.07142857142857142,[7]
MOCS3,3,0.07142857142857142,[7]
MTFP1,3,0.07142857142857142,[7]
CCDC71,2,0.07142857142857142,[7]
CDS1,2,0.07142857142857142,[7]
ZNF280C,2,0.07142857142857142,[7]
ANAPC2,2,0.07142857142857142,[7]
CENPU,8,0.07079646017699115,[7]
CENPM,8,0.07079646017699115,[7]
SHROOM3,5,0.07042253521126761,[7]
KRI1,5,0.07042253521126761,[7]
TRAF3IP2,8,0.07017543859649122,[7]
C16orf91,8,0.07017543859649122,[7]
EPHB3,4,0.07017543859649122,[7]
FRAS1,4,0.07017543859649122,[7]
NOL11,7,0.07,[7]
TRPC4AP,7,0.07,[7]
RYK,9,0.06976744186046512,[7]
DCTD,9,0.06976744186046512,[7]
KIRREL,6,0.06976744186046512,[7]
METTL15,3,0.06976744186046512,[7]
SDAD1,8,0.06956521739130435,[7]
METTL10,8,0.06956521739130435,[7]
RGMB,5,0.06944444444444445,[7]
MICA,5,0.06944444444444445,[7]
UCP2,7,0.06930693069306931,[7]
SMARCB1,19,0.06909090909090909,[7]
AGO3,8,0.06896551724137931,[7]
QTRTD1,6,0.06896551724137931,[7]
CEBPD,6,0.06896551724137931,[7]
REEP4,4,0.06896551724137931,[7]
ABCB10,2,0.06896551724137931,[7]
ZNF212,2,0.06896551724137931,[7]
TCIRG1,2,0.06896551724137931,[7]
SALL4,2,0.06896551724137931,[7]
TRIM2,9,0.06870229007633588,[7]
COPS7A,9,0.06870229007633588,[7]
CNIH1,10,0.0684931506849315,[7]
PRKCA,5,0.0684931506849315,[7]
SMARCAL1,3,0.06818181818181818,[7]
CHRDL1,3,0.06818181818181818,[7]
CCAR2,3,0.06818181818181818,[7]
DENND1A,3,0.06818181818181818,[7]
SCAMP3,13,0.06806282722513089,[7]
MID1,7,0.06796116504854369,[7]
SRD5A3,8,0.06779661016949153,[7]
CEBPB,8,0.06779661016949153,[7]
SDPR,4,0.06779661016949153,[7]
TFAP4,4,0.06779661016949153,[7]
PDP2,4,0.06779661016949153,[7]
IGSF8,13,0.06770833333333333,[7]
TRIM28,15,0.06756756756756757,[7]
ZNF302,10,0.06756756756756757,[7]
GRIPAP1,6,0.06741573033707865,[7]
SLC12A5,6,0.06741573033707865,[7]
KIF3A,8,0.06722689075630252,[7]
NBR1,8,0.06722689075630252,[7]
GCA,10,0.06711409395973154,[7]
BAG6,13,0.06701030927835051,[7]
TYMS,14,0.06698564593301436,[7]
MTHFD2,16,0.06666666666666667,[7]
MMS22L,10,0.06666666666666667,[7]
SCO1,9,0.06666666666666667,[7]
SLFN13,7,0.06666666666666667,[7]
ORC3,6,0.06666666666666667,[7]
CEP57L1,6,0.06666666666666667,[7]
CLCN5,6,0.06666666666666667,[7]
GIT1,6,0.06666666666666667,[7]
AGPAT4,5,0.06666666666666667,[7]
DBP,5,0.06666666666666667,[7]
ANKRD45,4,0.06666666666666667,[7]
B9D2,4,0.06666666666666667,[7]
SLC25A12,3,0.06666666666666667,[7]
NR2C2,3,0.06666666666666667,[7]
RBP4,3,0.06666666666666667,[7]
EML1,3,0.06666666666666667,[7]
KPTN,3,0.06666666666666667,[7]
APOL2,3,0.06666666666666667,[7]
TAB1,3,0.06666666666666667,[7]
EXOSC10,2,0.06666666666666667,[7]
MDFIC,2,0.06666666666666667,[7]
PTPDC1,2,0.06666666666666667,[7]
NFKB2,2,0.06666666666666667,[7]
RFNG,2,0.06666666666666667,[7]
ZCWPW1,1,0.06666666666666667,[7]
RARS2,9,0.0661764705882353,[7]
TP53I3,8,0.06611570247933884,[7]
MGME1,8,0.06611570247933884,[7]
CCDC148,5,0.06578947368421052,[7]
DHFR,14,0.06572769953051644,[7]
PRKDC,17,0.06563706563706563,[7]
VRK2,4,0.06557377049180328,[7]
GK5,4,0.06557377049180328,[7]
ACSS3,4,0.06557377049180328,[7]
PSEN1,4,0.06557377049180328,[7]
PRTFDC1,7,0.06542056074766354,[7]
PKNOX1,7,0.06542056074766354,[7]
ANP32B,19,0.06529209621993128,[7]
FAM207A,9,0.06521739130434782,[7]
RNF123,3,0.06521739130434782,[7]
FZD6,3,0.06521739130434782,[7]
DIABLO,3,0.06521739130434782,[7]
LL22NC03-N95F10.1,3,0.06521739130434782,[7]
GTF3C2,8,0.06504065040650407,[7]
POGZ,18,0.06498194945848375,[7]
MKLN1,10,0.06493506493506493,[7]
NR1H2,10,0.06493506493506493,[7]
PKHD1,5,0.06493506493506493,[7]
MGAT2,5,0.06493506493506493,[7]
LYRM9,5,0.06493506493506493,[7]
MEAF6,14,0.06481481481481481,[7]
ZNF721,6,0.06451612903225806,[7]
XRRA1,6,0.06451612903225806,[7]
PRR36,4,0.06451612903225806,[7]
NEMP2,2,0.06451612903225806,[7]
ARHGEF5,2,0.06451612903225806,[7]
DEPTOR,2,0.06451612903225806,[7]
TPCN1,2,0.06451612903225806,[7]
ZCCHC2,2,0.06451612903225806,[7]
CENPN,11,0.06432748538011696,[7]
MRPL27,16,0.0642570281124498,[7]
PARD6B,10,0.0641025641025641,[7]
MBNL3,5,0.0641025641025641,[7]
SHMT1,5,0.0641025641025641,[7]
SPC24,5,0.0641025641025641,[7]
ARSD,8,0.064,[7]
TM2D1,9,0.06382978723404255,[7]
TRIT1,3,0.06382978723404255,[7]
TMEM17,3,0.06382978723404255,[7]
FAM135A,3,0.06382978723404255,[7]
ZBTB39,3,0.06382978723404255,[7]
KATNAL1,3,0.06382978723404255,[7]
RFXAP,3,0.06382978723404255,[7]
STK35,3,0.06382978723404255,[7]
SLC39A8,4,0.06349206349206349,[7]
FIGNL1,4,0.06349206349206349,[7]
TMTC4,4,0.06349206349206349,[7]
ZWINT,10,0.06329113924050633,[7]
MFSD14A,5,0.06329113924050633,[7]
MDM1,5,0.06329113924050633,[7]
MSH3,6,0.06315789473684211,[7]
BRMS1,6,0.06315789473684211,[7]
FANCA,6,0.06315789473684211,[7]
MPP6,8,0.06299212598425197,[7]
KEAP1,9,0.06293706293706294,[7]
RAD21,13,0.0625,[7]
DPYSL2,9,0.0625,[7]
CLSPN,6,0.0625,[7]
ANKRD52,6,0.0625,[7]
BCS1L,5,0.0625,[7]
DCK,5,0.0625,[7]
TMEM203,5,0.0625,[7]
C21orf62,5,0.0625,[7]
CAPN7,4,0.0625,[7]
PIGH,4,0.0625,[7]
MTFR2,3,0.0625,[7]
DDX55,3,0.0625,[7]
ZNF665,3,0.0625,[7]
PHF7,2,0.0625,[7]
ZFP28,2,0.0625,[7]
AP000344.3,2,0.0625,[7]
IL10,1,0.0625,[7]
CACNA1G,1,0.0625,[7]
PRKAR2A,12,0.06217616580310881,[7]
ZCCHC11,9,0.06206896551724138,[7]
MED13L,8,0.06201550387596899,[7]
LGR5,7,0.061946902654867256,[7]
GPATCH2L,7,0.061946902654867256,[7]
ZNF268,6,0.061855670103092786,[7]
IFT88,5,0.06172839506172839,[7]
FAM98B,5,0.06172839506172839,[7]
