0,1,2,3
GGA1,1,0.1111111111111111,[6]
FAM126B,2,0.10526315789473684,[6]
C4orf27,2,0.10526315789473684,[6]
NMD3,2,0.1,[6]
CWC27,2,0.1,[6]
TMEM80,2,0.1,[6]
ACO2,2,0.1,[6]
SLC35E2B,1,0.1,[6]
UBR4,1,0.1,[6]
HSPG2,1,0.1,[6]
TMEM222,1,0.1,[6]
RIT1,1,0.1,[6]
TRAPPC12,1,0.1,[6]
IGKC,1,0.1,[6]
COL8A1,1,0.1,[6]
NPHP3,1,0.1,[6]
TNIP2,1,0.1,[6]
ADD1,1,0.1,[6]
PPP3CA,1,0.1,[6]
PLRG1,1,0.1,[6]
CCDC127,1,0.1,[6]
SLC35B3,1,0.1,[6]
RNF8,1,0.1,[6]
FAM20C,1,0.1,[6]
HIPK2,1,0.1,[6]
TCAF1,1,0.1,[6]
FAM58A,1,0.1,[6]
FAM110B,1,0.1,[6]
EFR3A,1,0.1,[6]
PTK2,1,0.1,[6]
ALG2,1,0.1,[6]
TOLLIP,1,0.1,[6]
GTF2H1,1,0.1,[6]
SLC39A13,1,0.1,[6]
ARAP1,1,0.1,[6]
ATM,1,0.1,[6]
IDI1,1,0.1,[6]
KIN,1,0.1,[6]
NUDT4,1,0.1,[6]
CORO1C,1,0.1,[6]
MBNL2,1,0.1,[6]
AP1G2,1,0.1,[6]
PCNXL4,1,0.1,[6]
SPG11,1,0.1,[6]
CLPX,1,0.1,[6]
CD276,1,0.1,[6]
IFI35,1,0.1,[6]
G6PC3,1,0.1,[6]
LRRC59,1,0.1,[6]
MRC2,1,0.1,[6]
GPS1,1,0.1,[6]
GSS,1,0.1,[6]
EPS15L1,1,0.1,[6]
ARRDC2,1,0.1,[6]
HOMER3,1,0.1,[6]
KIAA0355,1,0.1,[6]
C22orf39,1,0.1,[6]
PITPNB,1,0.1,[6]
ZMAT5,1,0.1,[6]
PKNOX1,1,0.1,[6]
RAD23B,2,0.09523809523809523,[6]
APOA1,2,0.09523809523809523,[6]
PDZK1IP1,3,0.09090909090909091,[6]
GPATCH2,2,0.09090909090909091,[6]
IQGAP1,2,0.09090909090909091,[6]
PGD,1,0.09090909090909091,[6]
CLIC4,1,0.09090909090909091,[6]
ADPRHL2,1,0.09090909090909091,[6]
ELOVL1,1,0.09090909090909091,[6]
LRRC41,1,0.09090909090909091,[6]
SEC22B,1,0.09090909090909091,[6]
ANTXR1,1,0.09090909090909091,[6]
PDS5A,1,0.09090909090909091,[6]
COMMD8,1,0.09090909090909091,[6]
UTP3,1,0.09090909090909091,[6]
CDKN2AIPNL,1,0.09090909090909091,[6]
NCOA7,1,0.09090909090909091,[6]
ACAT2,1,0.09090909090909091,[6]
TRIM4,1,0.09090909090909091,[6]
AP4M1,1,0.09090909090909091,[6]
UBE3C,1,0.09090909090909091,[6]
SEPT6,1,0.09090909090909091,[6]
FAM50A,1,0.09090909090909091,[6]
RMDN1,1,0.09090909090909091,[6]
CARD19,1,0.09090909090909091,[6]
UGCG,1,0.09090909090909091,[6]
RABGAP1,1,0.09090909090909091,[6]
SWI5,1,0.09090909090909091,[6]
RABL6,1,0.09090909090909091,[6]
CARS,1,0.09090909090909091,[6]
TEAD1,1,0.09090909090909091,[6]
ATL3,1,0.09090909090909091,[6]
PPFIA1,1,0.09090909090909091,[6]
PRSS23,1,0.09090909090909091,[6]
ARCN1,1,0.09090909090909091,[6]
NET1,1,0.09090909090909091,[6]
WBP1L,1,0.09090909090909091,[6]
RAB11FIP2,1,0.09090909090909091,[6]
C1RL,1,0.09090909090909091,[6]
ACTR6,1,0.09090909090909091,[6]
GLTP,1,0.09090909090909091,[6]
PXN,1,0.09090909090909091,[6]
CHD8,1,0.09090909090909091,[6]
METTL3,1,0.09090909090909091,[6]
MMP14,1,0.09090909090909091,[6]
ACYP1,1,0.09090909090909091,[6]
AKT1,1,0.09090909090909091,[6]
EHD4,1,0.09090909090909091,[6]
ARIH1,1,0.09090909090909091,[6]
CHD2,1,0.09090909090909091,[6]
UBN1,1,0.09090909090909091,[6]
PDXDC1,1,0.09090909090909091,[6]
ACD,1,0.09090909090909091,[6]
TIMM22,1,0.09090909090909091,[6]
UBB,1,0.09090909090909091,[6]
DDX52,1,0.09090909090909091,[6]
NT5C3B,1,0.09090909090909091,[6]
KAT2A,1,0.09090909090909091,[6]
CXXC1,1,0.09090909090909091,[6]
DTD1,1,0.09090909090909091,[6]
PAF1,1,0.09090909090909091,[6]
PINLYP,1,0.09090909090909091,[6]
SLC25A1,1,0.09090909090909091,[6]
MAPK1,1,0.09090909090909091,[6]
PIK3IP1,1,0.09090909090909091,[6]
HPRT1,2,0.08695652173913043,[6]
NDUFA8,2,0.08695652173913043,[6]
PKN1,2,0.08695652173913043,[6]
PPIE,2,0.08333333333333333,[6]
PRKCI,2,0.08333333333333333,[6]
DNAJB12,2,0.08333333333333333,[6]
CCNL2,1,0.08333333333333333,[6]
DFFA,1,0.08333333333333333,[6]
USP48,1,0.08333333333333333,[6]
ARID1A,1,0.08333333333333333,[6]
AHDC1,1,0.08333333333333333,[6]
KPNA6,1,0.08333333333333333,[6]
YARS,1,0.08333333333333333,[6]
ATPAF1,1,0.08333333333333333,[6]
DHCR24,1,0.08333333333333333,[6]
ZNF326,1,0.08333333333333333,[6]
STXBP3,1,0.08333333333333333,[6]
KIFAP3,1,0.08333333333333333,[6]
WDR26,1,0.08333333333333333,[6]
FAM98A,1,0.08333333333333333,[6]
PNO1,1,0.08333333333333333,[6]
NAGK,1,0.08333333333333333,[6]
DCTN1,1,0.08333333333333333,[6]
REV1,1,0.08333333333333333,[6]
CWC22,1,0.08333333333333333,[6]
BCS1L,1,0.08333333333333333,[6]
FAM208A,1,0.08333333333333333,[6]
C3orf38,1,0.08333333333333333,[6]
B4GALT4,1,0.08333333333333333,[6]
RARRES1,1,0.08333333333333333,[6]
EIF2B5,1,0.08333333333333333,[6]
HES1,1,0.08333333333333333,[6]
SPCS3,1,0.08333333333333333,[6]
PRKAA1,1,0.08333333333333333,[6]
WDR41,1,0.08333333333333333,[6]
TTC37,1,0.08333333333333333,[6]
SMAD5,1,0.08333333333333333,[6]
BRD8,1,0.08333333333333333,[6]
MGAT1,1,0.08333333333333333,[6]
CCDC28A,1,0.08333333333333333,[6]
YKT6,1,0.08333333333333333,[6]
GPKOW,1,0.08333333333333333,[6]
TMEM67,1,0.08333333333333333,[6]
ATP6V1C1,1,0.08333333333333333,[6]
SIGMAR1,1,0.08333333333333333,[6]
CTNNAL1,1,0.08333333333333333,[6]
PPP6C,1,0.08333333333333333,[6]
DPAGT1,1,0.08333333333333333,[6]
RSU1,1,0.08333333333333333,[6]
BMS1,1,0.08333333333333333,[6]
METTL10,1,0.08333333333333333,[6]
SLC11A2,1,0.08333333333333333,[6]
CS,1,0.08333333333333333,[6]
USP15,1,0.08333333333333333,[6]
C12orf75,1,0.08333333333333333,[6]
UNG,1,0.08333333333333333,[6]
ATP2A2,1,0.08333333333333333,[6]
CLN5,1,0.08333333333333333,[6]
SLC7A7,1,0.08333333333333333,[6]
ACIN1,1,0.08333333333333333,[6]
MAP4K5,1,0.08333333333333333,[6]
CCNK,1,0.08333333333333333,[6]
MAN2C1,1,0.08333333333333333,[6]
ORAI3,1,0.08333333333333333,[6]
AARS,1,0.08333333333333333,[6]
COTL1,1,0.08333333333333333,[6]
VEZF1,1,0.08333333333333333,[6]
NARF,1,0.08333333333333333,[6]
FDX1L,1,0.08333333333333333,[6]
AP1M1,1,0.08333333333333333,[6]
TRAPPC2P1,1,0.08333333333333333,[6]
ARFGAP3,1,0.08333333333333333,[6]
ITSN1,1,0.08333333333333333,[6]
AGRN,2,0.08,[6]
GTPBP4,2,0.08,[6]
CINP,2,0.08,[6]
CCDC124,2,0.07692307692307693,[6]
ISG15,1,0.07692307692307693,[6]
H6PD,1,0.07692307692307693,[6]
MAD2L2,1,0.07692307692307693,[6]
SNRNP40,1,0.07692307692307693,[6]
MED8,1,0.07692307692307693,[6]
DNTTIP2,1,0.07692307692307693,[6]
TRIM33,1,0.07692307692307693,[6]
PDE4DIP,1,0.07692307692307693,[6]
FBXO11,1,0.07692307692307693,[6]
GMCL1,1,0.07692307692307693,[6]
NUP35,1,0.07692307692307693,[6]
ILKAP,1,0.07692307692307693,[6]
VHL,1,0.07692307692307693,[6]
TBC1D23,1,0.07692307692307693,[6]
TOMM70A,1,0.07692307692307693,[6]
HEG1,1,0.07692307692307693,[6]
SNX4,1,0.07692307692307693,[6]
CEP63,1,0.07692307692307693,[6]
RAP2B,1,0.07692307692307693,[6]
ACAP2,1,0.07692307692307693,[6]
POLR2B,1,0.07692307692307693,[6]
SLC39A8,1,0.07692307692307693,[6]
BRD9,1,0.07692307692307693,[6]
ERBB2IP,1,0.07692307692307693,[6]
THOC3,1,0.07692307692307693,[6]
ACOT13,1,0.07692307692307693,[6]
CENPW,1,0.07692307692307693,[6]
SUN1,1,0.07692307692307693,[6]
CDK13,1,0.07692307692307693,[6]
DMTF1,1,0.07692307692307693,[6]
IMMP2L,1,0.07692307692307693,[6]
FUNDC1,1,0.07692307692307693,[6]
RBM10,1,0.07692307692307693,[6]
IL13RA1,1,0.07692307692307693,[6]
MTAP,1,0.07692307692307693,[6]
PTGES2,1,0.07692307692307693,[6]
REXO4,1,0.07692307692307693,[6]
ZNHIT2,1,0.07692307692307693,[6]
MAP3K11,1,0.07692307692307693,[6]
BIRC3,1,0.07692307692307693,[6]
VPS26B,1,0.07692307692307693,[6]
TIMM23,1,0.07692307692307693,[6]
ADK,1,0.07692307692307693,[6]
ASB8,1,0.07692307692307693,[6]
PTPN11,1,0.07692307692307693,[6]
IRF9,1,0.07692307692307693,[6]
PSMA6,1,0.07692307692307693,[6]
FOXN3,1,0.07692307692307693,[6]
WARS,1,0.07692307692307693,[6]
RMDN3,1,0.07692307692307693,[6]
PIGBOS1,1,0.07692307692307693,[6]
ADPGK,1,0.07692307692307693,[6]
AKAP13,1,0.07692307692307693,[6]
E2F4,1,0.07692307692307693,[6]
MPHOSPH6,1,0.07692307692307693,[6]
PAFAH1B1,1,0.07692307692307693,[6]
BECN1,1,0.07692307692307693,[6]
CCDC47,1,0.07692307692307693,[6]
